text,label
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder what this about'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'maybe tomorrow it will be cold but'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97132057}, {'transcript': 'on my way to the meeting'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'maybe tomorrow and will be cold'}, {'transcript': ""maybe tomorrow and we'll be cold""}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96708173}, {'transcript': ""don't forget it jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget it a jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happen'}, {'transcript': 'that is exactly what happened in'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wondered what this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}, {'transcript': 'I would like a no alarm clock'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.93535602}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'will stop it a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'will stop at a couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.96840554}, {'transcript': 'maybe tomorrow it would be cold'}, {'transcript': 'maybe tomorrow will be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.93742526}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'will stop at a couple of minutes'}, {'transcript': 'we will stop in a couple of minutes'}, {'transcript': ""we'll stop at a couple of minutes""}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.96599144}, {'transcript': 'maybe the model it will be cold'}, {'transcript': 'maybe tomorrow will be cold'}, {'transcript': 'maybe tomorrow we will be cold'}, {'transcript': 'maybe the tomorrow it will be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97186375}, {'transcript': ""I think I'd seen this before""}, {'transcript': 'I think I seen this before'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the service is slick', 'confidence': 0.92713225}, {'transcript': 'the surface is slick'}, {'transcript': 'the service is a slick'}, {'transcript': 'the services slick'}, {'transcript': 'the surface is a slick'}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97187042}, {'transcript': 'that is exactly what happens'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.91932458}, {'transcript': 'maybe tomorrow it would be cold'}, {'transcript': ""maybe tomorrow it'll be cold""}, {'transcript': ""maybe tomorrow it'd be cold""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}, {'transcript': 'I think I seen this before'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96466112}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': ""that's exactly what happened""}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': '11:00', 'confidence': 0.90286124}, {'transcript': ""it's 11:00""}, {'transcript': 'to 11:00'}, {'transcript': 'at 11:00'}, {'transcript': ""11 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95363796}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96935225}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'its 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happened in'}, {'transcript': 'that is exactly what happened;'}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96960801}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': ""we'll stop in a couple of minutes"", 'confidence': 0.93421894}, {'transcript': 'will stop in a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'well stop it a couple of minutes'}, {'transcript': ""we'll stop in a couple of minute""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wondered what this is about'}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wonder with this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96928883}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is sick'}, {'transcript': 'the circus is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96384895}, {'transcript': 'the service is slick'}, {'transcript': 'the circus is slick'}, {'transcript': 'the surface is Sleek'}, {'transcript': 'the surface is slick;'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.75971049}, {'transcript': ""they're playing is almost full""}, {'transcript': ""they're playing it's almost full""}, {'transcript': 'their plan is almost full'}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.95785207}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget it jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.9493525}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': 'is 11:00'}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': ""Daddy's exactly what happened""}, {'transcript': 'that is exactly what happened in'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96141124}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95926327}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.96350652}, {'transcript': 'I wonder but this is about'}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wondered what this is about'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.90438336}, {'transcript': ""maybe tomorrow it'll be cold""}, {'transcript': 'maybe tomorrow will be cold'}, {'transcript': 'maybe tomorrow it would be cold'}, {'transcript': 'maybe tomorrow will it be cold'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.97172356}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95435077}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.90615737}, {'transcript': 'the surface is like'}, {'transcript': ""the surface it's like""}, {'transcript': 'the service is slick'}, {'transcript': 'surface is slick'}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.9633404}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",angry
"{'alternative': [{'transcript': ""we'll stop at a couple of minutes"", 'confidence': 0.85763019}, {'transcript': 'well stop at a couple of minutes'}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop it a couple of minutes'}, {'transcript': 'well stop in a couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.92923993}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'stop in a couple of minutes'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96313685}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96686214}, {'transcript': 'I think I have a doctors appointment'}], 'final': True}",angry
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95517641}, {'transcript': 'its 11:00'}, {'transcript': '11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': 'maybe tomorrow will be cold', 'confidence': 0.9149642}, {'transcript': 'maybe tomorrow it will be cold'}, {'transcript': ""maybe tomorrow we'll be cold""}, {'transcript': 'maybe tomorrow I will be cold'}, {'transcript': 'maybe tomorrow will be cool'}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96431148}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's at 11:00""}], 'final': True}",angry
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}, {'transcript': ""don't forget it jacket""}, {'transcript': ""don't forget jacket""}, {'transcript': ""don't forget to jacket""}], 'final': True}",angry
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96913284}, {'transcript': ""it's 11 o'clock""}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11:00 o'clock""}], 'final': True}",angry
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",angry
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happened;'}], 'final': True}",angry
